Bevölkerungsentwicklung in den Wiener Gemeindebezirken 2019 bis 2038;;;;;;;;;;
Gemeindebezirk;Bevölkerungsprognose;;;;;;;;;
12. Meidling;98363,32468987431;99104,09687116346;99836,25730735052;100570,44036186364;101300,46453279532;102032,1952280954;102762,67864155342;103493,79739336603;104224,58127230327;104955,3640045185
13. Hietzing;54591,23986635629;54922,84354641164;55254,41801335359;55586,60016770243;55915,03269412632;56238,63549469272;56554,15360402732;56859,718168217965;57152,65580558278;57430,83466416465
14. Penzing;93469,01417921446;94193,5019794183;94922,79973457717;95665,7727452686;96420,40206536175;97192,32056088577;97980,56305066447;98788,23570478195;99615,46137112172;100462,73558852394
15. Rudolfsheim-Fünfhaus;79605,2001408682;80177,77514404949;80729,35442065235;81267,86915969544;81784,07497110107;82281,79559842523;82756,83224015872;83209,16564020084;83636,73574819078;84039,16272573985
16. Ottakring;105352,02261521044;106079,63300278007;106784,25334953076;107474,63649351275;108136,41942833063;108772,9265024054;109377,34844694185;109947,85492837525;110480,4405481363;110973,56701304135
17. Hernals;57904,04414691968;58261,52482796833;58603,28152121568;58936,47034677212;59252,584379894084;59554,86922121144;59839,462659978606;60105,76596849623;60352,02002229943;60577,72377799017
18. Währing;51948,50654269912;52244,068949901965;52526,82159539983;52802,89987929576;53067,91152779593;53324,91641637728;53571,62899744975;53808,349959660685;54033,83455766445;54247,87331536313
19. Döbling;73069,61828526793;73495,6389128059;73921,78264607333;74350,37656399663;74776,13038155802;75198,63236943392;75614,03964887747;76020,41670457469;76414,84094222907;76795,09200980738
20. Brigittenau;88010,37201369533;88786,77814685626;89562,33801770679;90349,8178911717;91146,22588595323;91960,13298218748;92791,27816024199;93644,8584958615;94522,38829276146;95426,09155995704
21. Floridsdorf;164039,19023399267;165299,1015555765;166548,28104694354;167794,3078311121;169028,00207003148;170250,86409556319;171456,22490838103;172642,21833800946;173803,97960287452;174938,36494740704
22. Donaustadt;188469,36066446084;189956,24689595035;191467,757089672;193025,89071531623;194630,3876489419;196295,83313479339;198022,94268488628;199821,62480903792;201694,74886041845;203645,54994680238
23. Liesing;104538,08337858654;105219,15942926962;105903,96085915483;106595,17374823678;107285,4238495772;107974,30672326424;108656,7836417848;109330,78430144626;109992,05171365946;110637,45615884196
Gemeindebezirk;Bevölkerungsprognose;;;;;;;;;
;2029;2030,0;2031,0;2032,0;2033,0;2034,0;2035,0;2036,0;2037;2038,0
Wien;2020972,6248676875;2031575,3059949158;2041822,6941309776;2051721,1988730265;2061290,9666296137;2070559,0455078485;2079550,3242005468;2088293,650622676;2096812,6656699772;2105119,0386846308
1. Innere Stadt;16862,630439956578;16857,612255190936;16856,818455666486;16859,583939177188;16865,02280705054;16873,089426777096;16883,51471340502;16896,181322298493;16910,614362469052;16926,812614240218
2. Leopoldstadt;112480,36911912647;113019,41672847213;113545,6701304447;114057,17049214331;114553,6952149363;115034,05655346275;115499,03390018694;115949,7748110354;116387,68001289832;116811,91484734154
3. Landstraße;95774,65890345794;96086,677183827;96388,41613215065;96680,77448383918;96963,53090263798;97238,34828116208;97506,36151607223;97768,45883568615;98025,35668005983;98277,6074938016
4. Wieden;33602,07284118622;33525,967052424196;33462,76666496062;33409,85677066445;33364,627001682864;33325,79670198481;33292,31172802609;33263,66577379921;33238,9750424732;33217,549438762486
5. Margareten;55613,6045534654;55441,16774188962;55302,84986950853;55190,37182602557;55097,54297513775;55018,935473011225;54951,53922993431;54893,85650848257;54844,11771291065;54799,637237777846
6. Mariahilf;31542,011937698306;31397,34856755891;31271,98952464803;31161,328551742543;31061,9495573866;30970,900581565074;30886,460106372968;30807,81762403887;30734,008511823267;30663,614713728068
7. Neubau;32453,259870402053;32365,788717661973;32290,60495360331;32224,326133786057;32164,639647182885;32109,391961413367;32057,535977777876;32008,7204061336;31962,44995064703;31917,707471234724
8. Josefstadt;25959,745821392233;25900,921175364434;25860,172141127667;25823,414648248006;25789,25932208912;25759,49477199726;25727,484878826945;25698,11144805887;25666,079668622166;25637,22799276726
9. Alsergrund;43128,754484107805;43097,477472480256;43072,049305521476;43049,91812969426;43029,60285584108;43009,64819420367;42989,62391779448;42969,5961354324;42949,61314281262;42928,905378917654
10. Favoriten;218262,3743719883;219646,77579855072;220995,21656074977;222307,9579682656;223586,524813585;224831,891226919;226046,62765109492;227233,0599105303;228394,39079146762;229530,29769653574
11. Simmering;113016,66600270855;114171,59731705836;115257,23670215867;116282,11571595355;117254,7052446802;118181,008065743;119066,70958841358;119915,36552144727;120731,98162584138;121519,0489126122
12. Meidling;105685,53384447642;106378,52391807687;107037,53097315243;107665,93209365175;108267,03241277773;108843,55930506972;109398,34102158362;109933,46387424736;110451,3289068035;110953,07599494557
13. Hietzing;57692,22648677805;57950,83678678607;58205,212163801145;58455,740462392714;58701,936882004564;58944,75875947412;59184,55666596723;59421,55043493667;59655,602863513865;59886,96301098706
14. Penzing;101330,64662747484;102145,59359215725;102914,45231488036;103643,2709565949;104337,60539936184;105002,1043039401;105640,84191174997;106256,32869453929;106851,921904141;107429,43863440848
15. Rudolfsheim-Fünfhaus;84414,51964268228;84781,99243066486;85139,69400298678;85487,37512003566;85824,97557512563;86152,87833885259;86471,9797569253;86783,1636011908;87087,40282068652;87384,73888142608
16. Ottakring;111423,25929613985;111877,48133946018;112331,05860136932;112781,68202901667;113227,4339200711;113667,46566357408;114101,7517447409;114530,62344939835;114954,38841714652;115372,31238777391
17. Hernals;60780,54461427455;60989,95109741838;61202,48536434604;61416,061959181156;61629,36977055557;61841,22126406437;62051,43361481369;62260,14159965627;62467,48300554354;62672,68679023934
18. Währing;54449,26754201128;54643,38190766797;54829,720091897325;55008,65509235932;55180,552370472185;55345,9154321212;55505,47881936003;55659,95781834131;55810,10007588452;55956,043899831144
19. Döbling;77159,15085415103;77510,20644796726;77848,43740662624;78175,64955603988;78492,48735804396;78800,99534465472;79102,5496525341;79397,94411720715;79687,8517121132;79973,01804054447
20. Brigittenau;96357,33928749755;97230,67499080245;98053,7272140066;98832,37708949359;99572,75064461875;100278,89646413593;100955,28140025018;101604,88370459431;102231,79108211238;102837,75371462468
21. Floridsdorf;176042,34166375102;177108,7059433034;178138,78323950258;179137,38892509555;180106,78452497008;181051,97832338462;181976,14941520608;182880,99591245712;183768,14273823984;184638,98131872108
22. Donaustadt;205677,71473045534;207576,22507752365;209359,2109345771;211040,77108321723;212634,6302799277;214150,73968556052;215598,61632667034;216984,2995361745;218315,94592519267;219597,69717568497
23. Liesing;111263,93193250547;111870,98245260862;112458,59138329144;113029,47584640823;113584,30714947445;114125,97138477696;114656,14066283987;115175,68958298929;115685,43871657457;116186,00503772449
Quelle: Stadt Wien Wirtschaft, Arbeit und Statistik – Bevölkerungsprognose 2018.;;;;;;;;;;
